tweet,sentiment,polarity_score
RT  Great news for  New Iowa Poll: Trump up +7 points. 6 Electoral College Votes. #MAGA  #TrumpPence16 #Dobbs htt…,positive,0.4681818181818182
Trump slogans photoshopped out of high school yearbook  ,positive,0.16
RT  #TCOT This Is How Millions Of Trump Fans Are Punishing Starbucks? ,neutral,0.0
A new argument for Trump's allies: What he did was not criminally prosecutable ,positive,0.16818181818181818
"RT  Why #J15TrumpPenceMustGo: IMMIGRANTS ARE FULL HUMAN BEINGS Msg from Isabel Cardenas, Salvadorian-American activist http…",positive,0.175
"RT  Rush Limbaugh says, ""The media did not make Donald Trump and they can't destroy him."" What do you think about... https:/…",negative,-0.2
Trump attacks 'depraved' North Korean regime ,neutral,0.0
RT  RT The #USA needs to defund &amp; close down the United Nations. #Americans #PJNET #NRA #1A #Trump #Cruz #Congress  htt…,negative,-0.15555555555555559
Examining Trump's Call for 'Complete Shutdown' on Muslims Entering US  #politics,positive,0.1
"RT  On #DAPL  Trump: silent Obama: silent Clinton: silent Warren: silent Est. Dems: silent GOP: silent  Bernie: ""this is comple…",neutral,0.0
"RT  Trump  halts big-money fundraising, cutting off cash to the party — a scoop from  ",negative,-0.6
U.S. judge throws out Texas voter ID law supported by Trump ,neutral,0.0
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 President Trump will make America great again! #AmericaFirst #MakeAmericaGreatAgain #MAGA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 ,positive,1.0
Analysis Finds Impact Of Trump’s Tweets Fading In First 100 Days  ,positive,0.25
Bush reportedly used colorful language to describe Trump's inauguration ,positive,0.3
RT  Salcedo: McCain is holding Trump to a higher standard because ‘he’s got it in for the president’  http…,positive,0.125
"""You've been doing this for 30 years. Why are you just thinking about this now?""  ~ Donald Trump  #debatenight #Debates2016 #debates",neutral,0.0
"RT  Rep. Nunes (R-CA) needs to recuse, his credibility to lead #TrumpRussia investigation is highly questionable. #RICO ",negative,-0.5
RT  This is who Dems are provoking NUCLEAR WAR w/ Russia over?  REALLY??  👉Friggin SAD   #Trump #MAGA…,negative,-0.15
RT  How did Trump get $1 billion+ in loans from foreign banks with this rating?   ,negative,-0.125
"So far, Trump is really struggling as a chief executive ",positive,0.15000000000000002
"Trump to inspect Predator drone, meet with Marines at Yuma, Ariz., border station ahead of rally ",neutral,0.0
"RT  For security because of democrats! Eric Trump’s business trip to Uruguay cost taxpayers $97,830 in hotel bills ",neutral,0.0
"Protesters climb DC crane, call for resistance to Trump  ",neutral,0.0
"RT  Yes, Democrats could use Republican tactics to block Trump's Supreme Court pick:  ",neutral,0.0
RT  Trump weighs ‘half-blind’ trust option for businesses: Politico  #p2 #ctl ,neutral,0.0
#adsnn Stephen King Tweets DEATH THREAT to President Trump  #adns ,neutral,0.0
Most Americans oppose sending more troops to Afghanistan — except in Trump's base ,positive,0.06666666666666665
"RT  Ha, Trump is getting ready to fk that fat little homo up!💥 ",positive,0.0062500000000000056
RT  Washington Post Calls Yale Professor 'Anti-Intellectual' For Joining Trump Cabinet ,neutral,0.0
"RT  While unhinged leftists come unglued over refugee ban, the silent majority stands with Trump  http…",neutral,0.0
RT  We voted for #AmericaFirst. We voted against globalism and regime change. President Trump needs to #KeepBannon and #FireKushn…,neutral,0.0
"RT  Trump has invited supporters on stage to say they are not ""deplorable.""",positive,0.3
RT  Are you voting for Hillary? 👇 NO! They're going to stay home or vote for Trump! 👏 #MAGA #RedNationRising ,neutral,0.0
RT  The liberal media is covering up how great the economy has been doing and all the jobs President Trump has brought back to Am…,positive,0.4
RT  Hillary Coup Attempting To Steal Presidency From Trump On December 19th Or January 6th - ,neutral,0.0
#TrumpBecause Im damn sure I vote for  and I damn hope he wins the primary #MakeAmericaGreatAgain 👮🏿👈🏿,positive,0.4000000000000001
"Hundreds Oppose 'Racist, Sexist, Anti-Gay' Trump in SF  ",neutral,0.0
Clinton: 'I don't respond' to Trump insults  #politics,neutral,0.0
"At La Raza's Democratic Forum, Donald Trump Is the Piñata  #politics",neutral,0.0
RT  Donald Trump: Russia Investigation Not Stopping Anytime Soon |  ,neutral,0.0
RT  #TrumpsFavoriteHeadline Ivanka says she would date Donald if he wasn't her father.,neutral,0.0
RT  The Trump-Kobach sham Election Integrity Commission features a veritable who's who of vote suppressors. ,negative,-0.2
3 teenage boys arrested in attacks against Trump supporters  #politics,neutral,0.0
RT  Donald Trump would NEVER sell out like Bernie just did. Retweet if you agree! ,neutral,0.0
RT  Bernie is really struggling with the Trump Era. He doesn't understand working for a living and paying for stuff. #tcot #…,positive,0.2
"Trump leaves Sessions dangling, says 'time will tell' on AG's fate ",neutral,0.0
RT  A bottle of Old Spice #PresentsTrumpGot,positive,0.1
"#TrumpBecause Cut that immigration shit, #Trump. I am waiting for you to Fix our Borders #Trump2016 🛀🏼🎧🎼",negative,-0.2
"RT  Why are we asking for tax returns instead of ""weightier"" concerns? IT'S ALL TIED TOGETHER! #Trumprussia= #TrumpTaxReturns = #i…",neutral,0.0
"Trump: I See Parallel With Brexit Vote, U.S. Race  #politics",neutral,0.0
"RT  Donald Trump’s slandering of Captain Humayun Khan’s family is horrifying, even for Trump ",negative,-0.9
"RT  ""A rise of mental retardation coincides with trumps success rate""  #TrumpsFavoriteHeadline",positive,0.09999999999999999
Federal Appeals Court Will Let Ruling Against Trump's Original Travel Ban Stand ,positive,0.375
"RT  We must hold to our values and unite against this sickening by-product of the ""Liberal"" agenda! #TrumpTheLeft ",negative,-1.0
"RT  The ""Trump betrayed us"" meme is a Soros creation. Saw exact same thing after Brexit. Obvious effort to drive a wedge. Don…",positive,0.08333333333333333
RT  Virginia is TRUMP country no matter what CROOKED media says ,neutral,0.0
"RT  If CNN was an exboyfriend, Trump could totally get a restraining order for this ",neutral,0.0
RT  Nostradamus Prediction: Putin and Trump to stop WWIII and NWO ,neutral,0.0
RT  #TrumpBecause he is unlike Obama 🔥👴🏿👮🏻,neutral,0.0
Trump jokes about 'deplorable' while meeting South Korea's president ,negative,-0.6
RT  everybody when Trump became president  #TrumpsFavoriteHeadline ,neutral,0.0
RT  CHECKMATE: Trump Appointed Unqualified Friends To Cabinet Just To Shake Up Washington  ,neutral,0.0
RT  Image of Trump supporters rioting after an illegal immigrant was found not guilty of murder in the killing of Kate Steinl…,negative,-0.125
RT    I have to confess I don't really trust her. I just trust Trump only.,positive,0.1
"#RenameMillionWomenMarch judging by the insults, Trump supporters think we r are sexless, hairy, fat cat ladies",neutral,0.0
RT  They hate us more than they hate Trump &amp; is why they didn't secure our border &amp; will fight to leave it open. Freedom is g…,negative,-0.14
RT    This was - is insane &amp; thank God President Trump has stopped the insanity following the id…,negative,-0.5
"Trump's over-the-top, boastful AP interview, annotated ",negative,-0.5
America is too important to let her fall to terrorism and lies and corrupt politicians! #ImWithYou  #AmericaFirst #TrumpACandy ,negative,-0.11249999999999999
Trump To Fill More Vacancies; Recount Distraction Looms  ,positive,0.5
RT  'Dilbert' creator Scott Adams says he was targeted by Clinton supporters for Trump endorsement  h…,neutral,0.0
RT  #ste SICK! ANTIFA attacked Trump Supporters during a PRAYER Rally!  ,negative,-1.0
RT  #RememberWhenTrump kicked out Univision anchor Jorge Ramos from a press conference? ,neutral,0.0
RT  Trump to nominate EPA critic Pruitt to lead agency |  #MAGA,neutral,0.0
Trump’s shutdown threat raises stakes for lawmakers in looming funding battle ,neutral,0.0
RT  Where was our President over the weekend? Oh here he is...dinning with our enemies  #Trump  #Hillary  #Muslim ,neutral,0.0
"RT  Aunt Barbara with the speeches about ""those people"" at holidays voted for Trump. Even though she needed permission to have a…",neutral,0.0
RT  It's happening  just like I told you it would. #POTUS #TrumpPence16 #Iowa #IApolitics  ,neutral,0.0
2017 is the year of hunt for sexual abusers     All of them except Donald Trump Republicans stand by him,positive,0.5
RT  💥🚨Trump Train🚨💥 Get your shit together and step out of the box. No one controls Trump but Trump.  #ThursdayThoughts #MAG…,negative,-0.2
RT  Trump: Are we going to get involved with Syria? No ,neutral,0.0
President Donald Trump's budget plan could force Arizona to make the choice: Hurt the poor or raise taxes  ,negative,-0.4
"RT  Clinton Seeks Pentagon, State Contracts for Chelsea’s Pal  #MAGA #TrumpPence16 #AmericaFirst #TrumpTra…",neutral,0.0
"RT  Media dutifully reports headline Trump wants, no actual info on what he is doing ",positive,0.1
"Thomas Barrack: Trump Support Active, Not Political  #politics",negative,-0.06666666666666667
The Trumps' claims about transparency are actually quite deceptive ,neutral,0.0
Obama wanted to turn USA into the Islamic States of America. Good thing Donald Trump saved America from this madness!,positive,0.875
Donald Trump opens new line of attack on Hillary Clinton: her marriage  ,positive,0.13636363636363635
That 'Stop Trump' Movement Must Be Coming Any Day Now: Read My Lips  #politics,neutral,0.0
RT  Rachel Maddow Perfectly Explains Why The People Will Have To Bring Down Trump Themselves via  ,positive,0.4222222222222222
RT  Tying Is So Difficult With These Little Hands #ProbableTrumpsTweets,negative,-0.34375
