user,tweet,location,date,sentiment
Paula,"So, Bernie supporters who are telling us that it never happened, shut up already.",None,2020-01-14 15:41:03,neutral
Liza Sabater 🇵🇷👸🏾🌹,"RT @Ruby: In case it's not clear what I mean: 

https://t.co/84qNaGXEA5",in the recesses of your brain,2020-01-14 15:41:03,negative
Aron #Bernie2020,RT @kburton40: The more you know ...,None,2020-01-14 15:41:03,positive
Aimee DeMaio,RT @Newsweek: #RefundWarren trends after Elizabeth Warren accuses Bernie Sanders of saying a woman couldn't beat Trump https://t.co/KTcmcIF…,None,2020-01-14 15:41:04,neutral
League1,"RT @league2734: Warren: We Have To Stop Putting Trans Women Who Are Incarcerated Into Prisons With Men 
I think Warren may be  tranny.... h…",Seawall,2020-01-14 15:41:04,neutral
GoodellFixesGames,"RT @xxdr_zombiexx: Warren is the best candidate at this time.

Best, as in “can do the job blindfolded” - which is all I care about.

Too b…",None,2020-01-14 15:41:04,positive
Daisy Haughton,RT @BenjaminPDixon: Whoever put this cockamamie strategy together for Warren didn’t consider that not even MSNBC would believe this malarke…,New York,2020-01-14 15:41:04,neutral
Maryellen Waters,"RT @RexHuppke: While engaging in Warren/Sanders Supporter Death Match 2020, do keep in mind that a barely sentient tin of potted meat would…","Boise, ID",2020-01-14 15:41:04,positive
Tariq,"RT @axcomrade: This is coming from Ana Kasparian, who has gone out on a limb to defend Warren again and again.

This really underscores how…",None,2020-01-14 15:41:04,positive
Filla Buster Cruz ⭐️⭐️⭐️,"RT @charliekirk11: In 2016, when 6 Republicans were left 50% were minorities:

Trump
Cruz
Rubio
Carson
Kasich
&amp; Jeb!

Today, 6 Democrats ar…",Nebraska,2020-01-14 15:41:04,neutral
A Liberal Latina,"RT @axcomrade: This is coming from Ana Kasparian, who has gone out on a limb to defend Warren again and again.

This really underscores how…",None,2020-01-14 15:41:04,positive
book_of_burns,RT @whenweweresix: I donated to Warren at the beginning. I wanted her in the race. She is my Senator. I defended several of her bad politic…,United States,2020-01-14 15:41:04,negative
Freedom_Cult45,"RT @pam_sands: Well, they’re starting to eat their own! 🤣 Now who do we believe, Lieawatha, or Scamming Bernie? That’s a tough one! You dec…","Texas, USA",2020-01-14 15:41:05,positive
acab 🌹🏳️‍🌈,@carsoneisenhart bernie never said that a woman can’t become president. warren is distorting what he said and takin… https://t.co/vd1s6D37i4,None,2020-01-14 15:41:05,neutral
rando arguer,"RT @OsitaNwanevu: Irrespective of what you think about Warren's M4A position, The Daily Beast's claim about what the Sanders trainer said i…",Pisstown,2020-01-14 15:41:06,neutral
Erik Thurman #ChileDespertó #AsambleaConstiyente,"RT @gaywonk: As we enter the “Bernie vs Warren” stage of the primary, please remember:

Corporate media (1) does not give a shit about you…","Santiago, Chile",2020-01-14 15:41:06,positive
ClassicBeatz,"Warren was one of my top pics. But she gonna have to hold this ""L"" for letting her campaign lie about Sanders like… https://t.co/2VJB8eveqW","East New York, Brooklyn",2020-01-14 15:41:07,positive
Pascal,@ProudResister @BernieSanders Don’t generalize. I’m sure we could find one warren supporter who’s said the same and… https://t.co/BDrgsgI1zw,"Colorado, USA",2020-01-14 15:41:07,positive
Martin Hayes,"RT @ScottPresler: Right now, #RefundWarren is trending because Elizabeth Warren 

confirmed that Bernie Sanders said he didn’t think a woma…","northern, Nevada",2020-01-14 15:41:07,positive
Dawn,"RT @scott_satzer: The silence from @ewarren always speaks volumes.

Silent on Standing Rock.

Silent on endorsing in 2016 the primary until…",None,2020-01-14 15:41:08,positive
Tom Kludt,"All this talk about how ""they"" want to create a schism between Bernie and Warren, how it's not productive for the t… https://t.co/RwRUM5U1Ov","Brooklyn, NY",2020-01-14 15:41:08,neutral
Carole Flint,RT @DavidJHarrisJr: You can see where this is going right? They want us all to live in Government run housing. Just admit it. https://t.co/…,Georgia,2020-01-14 15:41:08,positive
Walter Shapiro,"Just saw a fast sequence of ads for Buttigieg, WARREN and Biden on “Live with Kelly and Ryan” on Des Moines TV.  Al… https://t.co/YosDPmCc0c",NY/DC,2020-01-14 15:41:09,positive
mammu,With you on this Debates are too important,USA,2020-01-14 15:41:09,positive
Kellylicious,"RT @gaywonk: As we enter the “Bernie vs Warren” stage of the primary, please remember:

Corporate media (1) does not give a shit about you…",Chicago,2020-01-14 15:41:09,positive
michael 🌻🐊,"RT @aishaismad: As a woman and a feminist, watching a strong woman like Elizabeth Warren weaponize her identity to defeat the most progress…",bulbancha,2020-01-14 15:41:09,positive
Vishal Gupta,"RT @AaronBlake: A new Iowa poll indicates Warren will be hurt by Iowa's 15% threshold.

Hence, she needs to take supporters from another le…","Mount Laurel, NJ",2020-01-14 15:41:09,positive
Mary McLane,"RT @PpollingNumbers: #NEW California @PPICNotes Poll:

Sanders 27% (+10 since last month)
Biden 24% (-)
Warren 23% (-)
Buttigieg 6% (-1)
Kl…",NM,2020-01-14 15:41:10,positive
Ashish,"RT @NateSilver538: Wait, there are people who *don't* think the Warren campaign leaked the story?",None,2020-01-14 15:41:10,neutral
⚖ Matt #Kamala2024/2028 🥀,RT @JuneSummer1: @Bakari_Sellers @Blue_MD We all know Bernie is sexist as hell. We also know Warren was cool with it until he turned on her…,None,2020-01-14 15:41:10,positive
Pige,"RT @KatzOnEarth: The most shocking thing, to me, about the Sanders/Warren story is that Donald Trump laundered money from the Islamic Revol…",Renaissance,2020-01-14 15:41:11,negative
James Kern III,The County is taking the lead on making sure everyone is counted. Crucial for accurate number so we get our fair sh… https://t.co/WAgChkW4Ir,"Pohatcong Township, New Jersey",2020-01-14 15:41:11,positive
Ricky Middleton,RT @pvtjokerus: Does anyone with an IQ above a plankton believe this?,"Woodside, Queens",2020-01-14 15:41:11,neutral
JackIsaPedophile,RT @pvtjokerus: Does anyone with an IQ above a plankton believe this? https://t.co/7v2cu4ho2O,None,2020-01-14 15:41:11,neutral
Hershe Zed,The war on women enters a new phase. Now female prisoners are the targets.,"Peak, Ahknees",2020-01-14 15:41:11,positive
🧚🏼‍♂️,RT @StevenAvocado: Pete Buttigieg watching the Bernie Sanders + Elizabeth Warren drama unfold https://t.co/bCbraMeE1r,None,2020-01-14 15:41:11,neutral
Drake Deno,"RT @shaunking: @BernieSanders BREAKING: The @WashingtonPost confirms my source that Elizabeth Warren lied about Bernie. 

""One of the peopl…","Middleton, WI / Whitewater, WI",2020-01-14 15:41:11,neutral
david w. thompson,Yikes...,South Carolina,2020-01-14 15:41:12,neutral
Lindsay Ballant,@snommel_ @GlowySweetFab @shaunking Also https://t.co/h8AcYd0d5C,MD to NYC to DC to Baltimore,2020-01-14 15:41:12,neutral
"Nial Elkim, +4 Billionaire's Bane 🔥 Vorpal Sword",RT @della_morte_: The truth. It’s as much a fantasy to think Joe Biden (or Buttigieg/Klobuchar) can wrangle Republicans and get them to vot…,"California, USA",2020-01-14 15:41:12,positive
The Thorn,Oh no she didn't...This is the war the #Dems should concern themselves with. Get your popcorn.,None,2020-01-14 15:41:12,neutral
Ricky Middleton,"RT @Rightwing_Vet: @pvtjokerus In 2016, Madonna promised to give a BJ to every man who voted for Hillary.

That promise is more likely to h…","Woodside, Queens",2020-01-14 15:41:12,positive
mohammed missouri🌹,"Elizabeth Warren is not the most progressive woman in the U.S.

Ilhan Omar is.","Boston, MA",2020-01-14 15:41:12,positive
DAN E. WON 🌹🌺🌻 (A YEAR 2020 RUSSIAN ASSET!🎆),RT @PaulDeCristofo4: @GeoffMiami @CNN @MSNBC I can verify that Geoff told me about it right after it happened. It was very troubling to hea…,NEW JERSEY,2020-01-14 15:41:13,positive
nellieabernathy,"RT @jmargetta: Elizabeth Warren knows that student debt is hurting families and our economy, and she plans to address it starting on day on…","Brooklyn, NY",2020-01-14 15:41:13,neutral
God Is Anti Trump🤷🏾‍♂️,RT @RabbiJill: It is disingenuous for Bernie supporters to be leading an attack on Warren for her supposed attack on Sanders (which is what…,None,2020-01-14 15:41:14,neutral
Pete's Alter Ego!!!,@PeteButtigieg is UP 5 points in new Nevada poll! Pete is on the MOVE! 😄👍👏👇👇👇👇👇👇#Pete2020,None,2020-01-14 15:41:14,positive
Janet 🌹,RT @gillsterein: Warren's attempt to sabotage Bernie backfired today. Outside groups like PCCC &amp; her surrogates will pivot back to pitching…,"Washington, USA",2020-01-14 15:41:14,neutral
DAN E. WON 🌹🌺🌻 (A YEAR 2020 RUSSIAN ASSET!🎆),RT @GeoffMiami: Totally true story - when I met Elizabeth Warren in 2019 she told me that a Jewish guy would never be president. This story…,NEW JERSEY,2020-01-14 15:41:14,positive
MRS. Bernie BROad🌹🎹🎻,RT @niktaylorde: Why You Shouldn't Support Elizabeth Warren For The Upcoming 2020 Election: a thread https://t.co/DfHjbtakqi,NC Piedmont,2020-01-14 15:41:14,neutral
Brian Hanley,"RT @Politics_Polls: #California @PPICNotes Poll (1/3-12):
Sanders 27%
Biden 24%
Warren 23%
Buttigieg 6%
Klobuchar 4%
Yang 3%
Bloomberg 1%…","New York, NY",2020-01-14 15:41:15,neutral
anodyne,RT @broadwaycom: .@adriennelwarren offers up an earth-shattering performance from @TinaTheMusical on @colbertlateshow https://t.co/FkcNWDBS…,None,2020-01-14 15:41:15,positive
Beth Neale,"RT @catturd2: Ya’ don’t SAY! Lefties who’ve ignored Elizabeth Warren’s lies for YEARS suddenly figure out she’s a liar, #RefundWarren trend…",Central NY State,2020-01-14 15:41:15,neutral
🇺🇸AKA Jack SnΩw❄️,"RT @cwebbonline: Me watching Bernie Sanders and Elizabeth Warren and their non-aggression pact.

But we’re #VoteBlueNoMatterWho, right guys…","San Bernardino, CA",2020-01-14 15:41:15,positive
rand paul’s drag race,"RT @Politics_Polls: National @MorningConsult/@politico Poll

Trust more to handle...

Health Care:
Sanders 29
Biden 21
Warren 14
Bloomberg…","Florida, USA",2020-01-14 15:41:16,positive
Aaron M Fisher,I'm a Biden fan but I am warming to Warren. https://t.co/DLqm3EEq3B,"New York, NY",2020-01-14 15:41:16,neutral
Matthew Mollinedo,"RT @AndrewSolender: I’m honestly surprised Bernie never gets attacked for basically not changing his views at all since his youth. 

Not ev…","Rialto, CA ",2020-01-14 15:41:16,positive
Ragnvald Hoel,RT @sarahforbernie: Bernie has been a feminist longer than Warren has been a Democrat,All over Creation,2020-01-14 15:41:16,neutral
AggieDave #CombatVetsResist 🇺🇸,RT @AidenWolfe: The only goddamn thing I want to see in tonight’s debate is Bernie &amp; Warren setting aside all pride and defusing the growin…,"Puget Sound, Washington",2020-01-14 15:41:16,neutral
Meghan Pleticha,"@johnlevenstein Then again, I was already planning on voting for Warren.","Los Angeles, CA",2020-01-14 15:41:16,neutral
🌹#LeftyToTheCore 🌹#BerniesGoingToWin,RT @OFB2020: How Does President Sanders Sound to You? https://t.co/MELZ2OtnOo,"California, USA",2020-01-14 15:41:16,positive
Jimmy Durrr,"RT @wideofthepost: –invites Sanders over for private, confidential meeting
–says publicly that what's said ""stays private""
–gossips about w…","Chicago, IL",2020-01-14 15:41:17,neutral
Aron Goldman,"RT @ppppolls: Our new North Carolina primary poll finds:

Joe Biden 31
Bernie Sanders 18
Elizabeth Warren 15
Michael Bloomberg 8
Pete Butti…","Miami Beach, Florida",2020-01-14 15:41:17,positive
Della Elizabeth Curran,@DonaldJTrumpJr I don’t trust your analysis on anything! Elizabeth Warren is from Massachusetts and Native American… https://t.co/A0DuENBPEr,None,2020-01-14 15:41:17,neutral
Marilyn Oliver,"RT @ABC: ""I was disappointed to hear that Bernie is sending his volunteers out to trash me.""

Elizabeth Warren jabs Bernie Sanders over pur…",Montana,2020-01-14 15:41:18,negative
Baby Shasta @ ANE,"RT @BethLynch2020: Absolutely no one believes Sanders told Warren he didn't ""believe a woman could become president"".  Not one person, not…","Philadelphia, PA",2020-01-14 15:41:18,negative
PumpRulesOGs,RT @bethannmcdowel1: In 1987 Bernie was saying women should have an equal shot at being president before Warren made up her mind that she w…,None,2020-01-14 15:41:18,neutral
Lauren Down South,RT @peterawolf: The “this is about as dirty as politics can get” is as precious as it is disingenuous.,"Georgia, USA",2020-01-14 15:41:18,negative
kb,"RT @regwag2003: As anyone who’s followed me for a while knows, Elizabeth Warren isn’t even my candidate. But I find it extremely illuminati…",None,2020-01-14 15:41:18,negative
VaIarMorghuIis,"RT @molratty: In other news, she cannot.","South Carolina, USA",2020-01-14 15:41:18,negative
Moritz Wichmann,"RT @JonathanCohn: I think both Sanders and Warren understand this far more than the other candidates. 

https://t.co/p3hqTeSJeu https://t.c…","Berlin, Deutschland",2020-01-14 15:41:18,positive
david w. thompson,"RT @PolitiBunny: Ya’ don’t SAY! Lefties who’ve ignored Elizabeth Warren’s lies for YEARS suddenly figure out she’s a liar, #RefundWarren tr…",South Carolina,2020-01-14 15:41:20,neutral
🇵🇷WHY WE CAN’T WAIT‼️🆘 🇬🇧🇭🇰🇺🇦🇹🇯🇱🇧🇲🇹,RT @ProudResister: Elizabeth Warren announces the endorsements of over 40 current or former Iowa Republicans and Trump voters who are backi…,"Silicon Valley, CA",2020-01-14 15:41:20,neutral
Sébastien Natroll 🌹,Dernier débat avant les premiers votes ce soir. L'occasion de croiser le fer pour Sanders et Warren ? https://t.co/RHdD8OMGLH,"Paris, France",2020-01-14 15:41:20,neutral
Anna. I trust Bernie. I do not like liars.,"RT @PatTheBerner: #RefundWarren
Act Blue is literally at max capacity from people asking for refunds of their Warren donations...on the eve…",Tennessee up on a ridge,2020-01-14 15:41:20,neutral
Every crying billionaire is a policy success,RT @AidenWolfe: The only goddamn thing I want to see in tonight’s debate is Bernie &amp; Warren setting aside all pride and defusing the growin…,"California, USA",2020-01-14 15:41:20,neutral
Ethan Kytle,1000x yes!,"Fresno, CA",2020-01-14 15:41:20,neutral
Nate the Melty,RT @mike_daws: Warren/Sanders “dust-up” has made me not one fraction less likely to vote for either one of them - not one hair! - but sure…,Noo Joyzee,2020-01-14 15:41:20,negative
C Swany,"RT @catturd2: Breaking ...

After only 2,823,734 lies, spanning 4 decades, liberals have finally figured out that Elizabeth Warren is a lia…","Wyoming, USA",2020-01-14 15:41:20,neutral
🐯 Hear-Me-Roar 🐯,"@VABVOX Did they ask any men this question... hmmm...
#DoubleStandards4WomenSucks

https://t.co/kLXg5OtZTT",San Francisco,2020-01-14 15:41:20,neutral
Bernadette Davis,"RT @BriannaWu: I am going to say two things about the Bernie/Warren story. 

The first is to progressive men. I urge you not to minimize ho…",go birds,2020-01-14 15:41:20,positive
sara,"RT @TonyBeast1957: Here’s Bernie saying a woman could be president back in 1988, when Elizabeth Warren was still a republican.",None,2020-01-14 15:41:21,neutral
